,Startup_name,Status,Hype_score,Risk_score,Basic_Review,InvRating,Post-ICO,Raised,ICO_start_date,ICO_end_date,ICO_token_supply,Hard_cap_size,Registration_Country,Ticker,Type,Additional_Token_Emission,Accepted_Currencies,Pre-sale_start_date,Pre-sale_end_date,Registration_Year,Pre-sale_token_supply,Soft_cap,Country_Limitations,ICO_Platform,Dev_rating,T_Utility_token,T_Cryptocurrency,T_Security,Roi_ETH,USD_cap,ROI_coin,Chek,Error,Trends,ROI_coin_up,ROI_coin_down
82,Sociall,4.0,2.0,1.0,0.0,4.0,Votefor...,6900000,2017-08-15,2017-09-13,,,,SCL,,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,0.09,317503.91961,-94.9738,1.0,,0.05727368319191412,,-94.9738
83,COSS,4.0,2.0,0.0,0.0,4.0,Votefor...,3200000,2017-08-06,2017-09-04,,,Singapore,COSS,,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,0.26,9409240.2446,123.072,1.0,,0.1283112029295315,123.072,
84,SONM,4.0,3.0,,0.0,4.0,Votefor...,42000000,2017-06-13,2017-06-16,,,,SNM,,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,0.48,10559168.2776,-92.95299999999999,1.0,,0.011667966718668746,,-92.95299999999999
85,Eloncity,0.0,3.0,2.0,0.0,4.0,Votefor...,0,,,320000000.0,33000000.0,Singapore,ECT,Utility-token,0.0,1.0,,,,,10000000USD (fiat),3.0,,0.0,1.0,0.0,0.0,,,-30.6629,1.0,,0.4624996268182969,,-30.6629
86,MaticNetwork,0.0,2.0,2.0,0.0,4.0,Votefor...,0,,,,,,MTX,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,1142035.5950200001,-93.1952,1.0,,,,-93.1952
87,Solana,0.0,3.0,2.0,0.0,4.0,Votefor...,0,,,,,,SOL,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,5548.37242228,-95.5274,1.0,,,,-95.5274
88,Saifu,4.0,2.0,2.0,1.0,3.0,Votefor...,13010415,2018-02-19,2018-04-30,,49000000.0,Czech Republic,SFU,Utility-token,0.0,12.666666666666664,,,2017.0,,10000000,,,1.0,1.0,0.0,0.0,0.22,,,1.0,,0.08434589800443458,,
89,spectiv,4.0,2.0,4.0,1.0,3.0,Votefor...,10000000,2017-12-07,2017-12-28,,40000000.0,United States,SIG,Utility-token,0.0,1.0,,,2017.0,,,,,1.0,1.0,0.0,0.0,<0.01,485519.837221,-90.335,1.0,,1.074832910282812,,-90.335
90,indaHash,4.0,3.0,1.0,1.0,3.0,Votefor...,42715825,2017-11-28,2017-12-19,,,Poland,IDH,,0.0,1.0,,,2017.0,,,,,1.0,1.0,0.0,0.0,0.06,1392786.03421,-99.037,1.0,,0.12176622142771315,,-99.037
91,Bitclave,4.0,2.0,2.0,1.0,3.0,Votefor...,25547000,2017-11-28,2017-11-28,,,United States,CAT,,0.0,2.0,,,,,,,,1.0,1.0,0.0,0.0,0.02,203877.731584,-97.3826,1.0,,0.0679071993660288,,-97.3826
92,PAVOCOIN,4.0,2.0,2.0,0.0,3.0,Votefor...,7570000,2018-12-15,2018-12-31,500000000.0,8000000.0,Switzerland,PAVO,Utility-token,0.0,7.333333333333332,2018-04-12,2018-12-15,2017.0,,1000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
93,PAVOCOIN,4.0,2.0,2.0,0.0,3.0,Votefor...,7570000,2018-12-15,2018-12-31,500000000.0,8000000.0,Switzerland,PAVO,Utility-token,0.0,7.333333333333332,2018-04-12,2018-12-15,2017.0,,1000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,,,
94,MyDFS,4.0,3.0,2.0,0.0,3.0,Votefor...,3000000,2018-10-15,2018-11-16,,20000000.0,,MyDFS,Utility-token,0.0,6.0,2018-04-16,2018-05-07,,,4000000USD (fiat),4.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.020338190091205147,,
95,AnkrNetwork,4.0,3.0,1.0,0.0,3.0,Votefor...,14500000,2018-09-16,2018-10-16,,18700000.0,,ANKR,Utility-token,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,19489181.6447,-31.0095,1.0,,,,-31.0095
96,CarryProtocol,4.0,3.0,2.0,0.0,3.0,Votefor...,2200000,2018-08-26,2018-09-09,,9211530.0,,CRE,Utility-token,0.0,1.0,,,,,25000ETH,,,0.0,1.0,0.0,0.0,,,-93.9762,1.0,,,,-93.9762
97,Origo,4.0,2.0,2.0,0.0,3.0,Votefor...,0,2018-08-08,2018-08-10,,,,ORIGO,Utility-token,0.0,,,,,,,3.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
98,Streamity,4.0,2.0,2.0,0.0,3.0,Votefor...,7000000,2018-06-25,2018-08-06,,20000000.0,Singapore,STM,,0.0,5.0,2018-01-21,2018-01-27,2017.0,,500000,,,0.04762,1.0,0.0,0.0,,,,1.0,,0.7232698439318008,,
99,MyCreditChain,4.0,1.0,2.0,0.0,3.0,Votefor...,0,2018-06-01,2018-07-30,42000000.0,11414000.0,,MCC,Utility-token,0.0,1.0,,,,,5000ETH,,,0.0,1.0,0.0,0.0,,,-94.3542,1.0,,0.11008957200455538,,-94.3542
100,Egretia,4.0,3.0,1.0,0.0,3.0,Votefor...,23650450,2018-05-26,2018-05-26,,21819600.0,Singapore,EGT,,0.0,1.0,2018-04-30,2018-05-25,2018.0,,10000ETH,3.0,,0.0,1.0,0.0,0.0,0.44,2723971.49174,-91.3625,1.0,,,,-91.3625
101,Tradingene,4.0,2.0,2.0,0.0,3.0,Votefor...,1095177,2018-05-16,2018-06-23,,12000000.0,,TNG,Utility-token,0.0,5.666666666666668,2018-03-20,2018-03-31,,,4000000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,0.7152824051396938,,
102,SHIVOM,4.0,3.0,2.0,0.0,3.0,Votefor...,35000000,2018-05-03,2018-05-10,990000000.0,35000000.0,,OMX,Utility-token,1.0,1.0,2018-04-16,2018-04-27,,,15000ETH,,,1.0,1.0,0.0,0.0,0.03,552137.354937,-98.7237,1.0,,0.07350163585359093,,-98.7237
103,CrowdMachine,3.0,3.0,2.0,0.0,3.0,Votefor...,23605727,2018-05-01,2019-06-01,1600000000.0,100000000.0,,CMCT,Utility-token,0.0,2.0,,,,,,,,0.0,1.0,0.0,0.0,,20728.771101,-94.8724,1.0,,0.3859929974959935,,-94.8724
104,Truegame,4.0,2.0,1.0,0.0,3.0,Votefor...,3773000,2018-04-16,2018-04-30,210000000.0,6901410.0,Costa Rica,TGAME,Utility-token,0.0,3.0,2018-03-05,2018-04-15,,,2300ETH,2.0,,1.18889,1.0,0.0,0.0,0.73,979803.0295020001,-48.6389,1.0,,0.12910153861517434,,-48.6389
105,Truegame,4.0,2.0,1.0,0.0,3.0,Votefor...,3773000,2018-04-16,2018-04-30,210000000.0,6901410.0,Costa Rica,TGAME,Utility-token,0.0,3.0,2018-03-05,2018-04-15,,,2300ETH,2.0,,1.18889,1.0,0.0,0.0,0.73,979803.0295020001,-48.6389,1.0,,0.12910153861517434,,-48.6389
106,CoolCousin,4.0,3.0,1.0,0.0,3.0,Votefor...,10190859,2018-04-10,2018-04-11,99000000.0,7532350.0,Israel,CUZ,Utility-token,0.0,3.0,2018-04-10,2018-04-11,2015.0,,4000ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,0.094531319516876,,
107,Pibble,4.0,2.0,1.0,0.0,3.0,Votefor...,21299632,2018-04-01,2018-04-15,9000000000.0,24036800.0,Singapore,PIB,Utility-token,0.0,1.0,2018-03-14,2018-03-26,2018.0,,,,,0.0,1.0,0.0,0.0,,3227801.2878,6.47476,1.0,,3.1203815167028224,6.47476,
108,PATRON,4.0,2.0,2.0,0.0,3.0,Votefor...,40000000,2018-03-27,2018-05-09,240000000.0,40000000.0,Japan,PAT,Utility-token,0.0,2.0,2018-02-14,2018-03-14,,,2000000,3.0,1.0,1.0,1.0,0.0,0.0,0.01,667629.223588,-97.4037,1.0,,1.2467481781374548,,-97.4037
109,CrowdforAngels,4.0,2.0,2.0,0.0,3.0,Votefor...,55800000,2018-03-19,2018-03-31,,55800000.0,United Kingdom,ANGEL,Utility-token,0.0,9.0,2018-02-01,2018-04-01,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
110,Friendz,4.0,3.0,1.0,0.0,3.0,Votefor...,13755000,2018-03-01,2018-03-21,750000000.0,,Italy,FDZ,Utility-token,0.0,1.0,,,2017.0,,,2.0,,1.0,1.0,0.0,0.0,0.28,1640192.3840100004,-84.0426,1.0,,0.07510697233577403,,-84.0426
111,Friendz,4.0,3.0,1.0,0.0,3.0,Votefor...,13755000,2018-03-01,2018-03-21,750000000.0,,Italy,FDZ,Utility-token,0.0,1.0,,,2017.0,,,2.0,,1.0,1.0,0.0,0.0,0.28,1640192.3840100004,-84.0426,1.0,,0.07510697233577403,,-84.0426
112,Havven,4.0,2.0,2.0,0.0,3.0,Votefor...,30000000,2018-02-28,2018-03-06,60000000.0,30000000.0,,HAV,Utility-token,0.0,2.0,,,,,3000000,1.0,,1.0,0.0,0.0,1.0,,4240709.8689,-87.36200000000002,1.0,,0.5847515419749313,,-87.36200000000002
113,Faceter,4.0,2.0,1.0,0.0,3.0,Votefor...,28610353,2018-02-15,2018-03-30,300000000.0,,,FACE,Utility-token,0.0,8.333333333333334,2018-02-05,2018-02-15,,108000000.0,,,,0.21053,1.0,0.0,0.0,0.11,815791.315616,-90.1807,1.0,,0.3772624999769757,,-90.1807
114,Dogezer,4.0,1.0,1.0,0.0,3.0,Votefor...,896318,2018-02-15,2018-03-08,,,Russian Federation,DGZ,Utility-token,0.0,3.0,2018-01-15,2018-02-15,2017.0,,1000000USD (fiat),,,0.06452000000000001,1.0,0.0,0.0,,,,1.0,,0.26339969247859185,,
115,SocialMedia.market,4.0,2.0,0.0,0.0,3.0,Votefor...,8000000,2018-02-09,2018-03-16,,9608480.0,,SMT,Utility-token,0.0,11.666666666666664,2018-02-02,2018-02-09,,,,,,1.0,1.0,0.0,0.0,,15506145.4988,-61.3442,1.0,,0.008731140839769516,,-61.3442
116,SP8DE,4.0,2.0,2.0,0.0,3.0,Votefor...,49033,2018-02-08,2018-03-10,3655555558.0,4000000.0,,SPX,Utility-token,0.0,1.0,2018-01-07,2018-01-31,,,,,,1.0,1.0,0.0,0.0,0.01,201618.549555,-91.5583,1.0,,0.0,,-91.5583
117,PARKGENE,4.0,2.0,1.0,0.0,3.0,Votefor...,24335000,2018-01-15,2018-03-19,350000000.0,,Singapore,GENE,Utility-token,0.0,5.333333333333333,2017-12-15,2018-01-15,,20000000.0,,,,0.10333,1.0,0.0,0.0,0.05,232565.54827800003,-94.4066,1.0,,0.03523283254302601,,-94.4066
118,Scorum,4.0,2.0,1.0,0.0,3.0,Votefor...,5600000,2018-01-13,2018-02-10,,17000000.0,,SCR,,0.0,2.0,,,,,,,,1.0,1.0,0.0,0.0,,902960.911068,-88.1009,1.0,,0.18493021387328806,,-88.1009
119,Neuromation,4.0,3.0,2.0,0.0,3.0,Votefor...,51834992,2018-01-06,2018-01-07,60000000.0,67065000.0,,NTK,Utility-token,0.0,1.0,2017-10-24,2017-12-31,,,2000ETH,1.0,,3.4,1.0,0.0,0.0,0.43,125203.557652,-21.7865,1.0,,0.025,,-21.7865
120,Telcoin,4.0,2.0,2.0,0.0,3.0,Votefor...,25000000,2017-12-11,2017-12-30,,,Singapore,TEL,Utility-token,0.0,,,,,,,,,0.0,0.0,1.0,0.0,2.34,23924941.8276,-86.0889,1.0,,0.14462371406726116,,-86.0889
121,STORMToken,4.0,3.0,2.0,0.0,3.0,Votefor...,30716420,2017-12-08,2017-12-08,,,,STORM,,0.0,,2017-11-05,2017-12-05,,,,,,0.0,1.0,0.0,0.0,,18242464.4254,-79.7131,1.0,,0.3197662520816014,,-79.7131
122,MadNetwork,4.0,1.0,2.0,0.0,3.0,Votefor...,25000000,2017-11-28,2017-12-28,,,,MAD,,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,,,,1.0,,0.37411899983305136,,
123,Gladius,4.0,3.0,2.0,0.0,3.0,Votefor...,14681250,2017-11-23,2018-02-11,48200000.0,12500000.0,United States,GLA,Utility-token,1.0,1.0,2017-11-23,2017-12-29,2017.0,,4000000,,,1.51667,1.0,0.0,0.0,0.11,,,1.0,,0.03784998538745273,,
124,Starbase,4.0,2.0,1.0,0.0,3.0,Votefor...,9000000,2017-11-07,2017-11-22,,,Singapore,STAR,,0.0,4.0,,,,,,,,1.0,1.0,0.0,0.0,0.04,362634.615621,-98.2247,1.0,,0.16773444164717813,,-98.2247
125,Playkey,4.0,3.0,1.0,0.0,3.0,Votefor...,10340040,2017-10-30,2017-11-29,,,,PKT,,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,,781276.823745,-90.9792,1.0,,1.4097059950954889,,-90.9792
126,Ties.Network,4.0,2.0,1.0,0.0,3.0,Votefor...,9200000,2017-09-18,2017-10-18,,,,TIE,,0.0,2.0,,,,,,,,1.0,1.0,0.0,0.0,0.22,929371.525641,-79.5566,1.0,,0.14965903009930398,,-79.5566
127,Tierion,4.0,2.0,1.0,0.0,3.0,Votefor...,25000000,2017-07-26,2017-07-28,,,United States,TNT,,0.0,,,,,,,,,1.0,1.0,0.0,0.0,0.41,8318803.4452,-90.5394,1.0,,0.2196936648274159,,-90.5394
128,TaaS,4.0,2.0,,0.0,3.0,Votefor...,7700000,2017-03-25,2017-04-26,,,Singapore,TAAS,,0.0,2.0,,,,,,,,0.0,1.0,0.0,0.0,0.11,4729285.6108800005,-29.1908,1.0,,0.0,,-29.1908
129,ChronoBank,4.0,3.0,,0.0,3.0,Votefor...,5400000,2016-12-13,2017-02-13,,,Australia,TIME,,0.0,27.33333333333333,,,,,,,,0.0,1.0,0.0,0.0,0.01,1693340.54807,-81.5064,1.0,,,,-81.5064
130,COTI,0.0,4.0,2.0,0.0,3.0,Votefor...,15000000,,,,30000000.0,Gibraltar,COTI,Utility-token,0.0,3.0,,,2017.0,,,26.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
131,Dbrain,0.0,2.0,2.0,0.0,3.0,Votefor...,8200000,,,,17500000.0,,DBR,Utility-token,0.0,1.0,,,,,,,,3.9,1.0,0.0,0.0,,,,1.0,,,,
132,DMarket,4.0,3.0,0.0,1.0,2.0,Votefor...,19026768,2017-11-12,2017-11-29,,,,DMT,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,2.71,11145673.3854,-74.0896,1.0,,0.4942733310625746,,-74.0896
133,CryptoCurve,4.0,2.0,3.0,0.0,2.0,Votefor...,7440000,2018-10-30,2018-11-30,,13600000.0,,CURV,Utility-token,0.0,2.0,2018-05-04,2018-06-04,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,0.01489165445371964,,
134,CryptoCurve,4.0,2.0,3.0,0.0,2.0,Votefor...,7440000,2018-10-30,2018-11-30,,13600000.0,,CURV,Utility-token,0.0,2.0,2018-05-04,2018-06-04,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,0.01489165445371964,,
135,Cryptyk,4.0,2.0,2.0,0.0,2.0,Votefor...,7033120,2018-09-26,2018-10-31,750000000.0,25000000.0,United States,CTK,Utility-token,0.0,5.333333333333333,2018-02-08,2018-09-25,2017.0,,8000000USD (fiat),5.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.08376622231120245,,
136,Cryptyk,4.0,2.0,2.0,0.0,2.0,Votefor...,7033120,2018-09-26,2018-10-31,750000000.0,25000000.0,United States,CTK,Utility-token,0.0,5.333333333333333,2018-02-08,2018-09-25,2017.0,,8000000USD (fiat),5.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.08376622231120245,,
137,Zeex,4.0,3.0,2.0,0.0,2.0,Votefor...,0,2018-07-05,2018-07-06,625000000.0,23000000.0,,ZIX,Utility-token,0.0,1.0,,,,,14000000USD (fiat),,,0.625,1.0,0.0,0.0,,,,1.0,,,,
138,STRYKZ,4.0,2.0,2.0,0.0,2.0,Votefor...,0,2018-06-29,2018-07-29,134000000.0,20000000.0,Germany,STRYKZ,Utility-token,0.0,2.0,2018-06-27,2018-06-29,2012.0,,4000000USD (fiat),,3.0,0.125,1.0,0.0,0.0,,,,1.0,,,,
139,Paygine,4.0,3.0,1.0,0.0,2.0,Votefor...,1538000,2018-06-18,2018-08-17,30000000.0,30000000.0,United States,PGC,Utility-token,0.0,3.0,2017-12-27,2018-03-31,2017.0,3000000.0,3000000USD (fiat),5.0,1.0,0.0,1.0,0.0,0.0,,,,1.0,,0.03462890283132592,,
140,Darcmatter,4.0,3.0,2.0,0.0,2.0,Votefor...,0,2018-06-16,2018-06-30,500000000.0,35000000.0,,DMC,Utility-token,0.0,1.0,2018-03-22,2018-06-15,,,5000000USD (fiat),,,0.0,1.0,0.0,0.0,,,-99.9691,1.0,,2.0402010050251262,,-99.9691
141,Qurrex,4.0,2.0,2.0,0.0,2.0,Votefor...,0,2018-06-10,2018-06-30,55000000.0,,Cayman Islands,QRX,Utility-token,0.0,1.0,2018-02-27,2018-03-27,,17000000.0,,,,0.08333,1.0,0.0,0.0,,,,1.0,,,,
142,Qurrex,4.0,2.0,2.0,0.0,2.0,Votefor...,0,2018-06-10,2018-06-30,55000000.0,,Cayman Islands,QRX,Utility-token,0.0,1.0,2018-02-27,2018-03-27,,17000000.0,,,,0.08333,1.0,0.0,0.0,,,,1.0,,,,
143,Alt.Estate,4.0,4.0,2.0,0.0,2.0,Votefor...,8003814,2018-05-30,2018-07-31,,30000000.0,,ALT,Utility-token,0.0,2.0,2018-04-17,2018-05-15,2017.0,,1000000USD (fiat),,,0.0,1.0,0.0,0.0,,212038.74628599998,-77.9806,1.0,,0.02869815142417485,,-77.9806
144,MoneyToken,4.0,3.0,4.0,0.0,2.0,Votefor...,37189195,2018-05-02,2018-06-06,8400000000.0,41500000.0,,IMT,Utility-token,0.0,1.0,2018-03-22,2018-04-12,,1300000000.0,3000000USD (fiat),,,0.0,1.0,0.0,0.0,,2921126.0261,-89.7395,1.0,,0.26319504583131703,,-89.7395
145,BoatPilot,4.0,1.0,2.0,0.0,2.0,Votefor...,5025224,2018-04-01,2018-04-30,229737610.0,9850000.0,,NAVY,Utility-token,0.0,4.0,2018-01-09,2018-03-31,,112000000.0,3920000USD (fiat),,,0.0,0.0,1.0,0.0,,518958.122496,106.257,1.0,,0.024257523388891263,106.257,
146,MDL,4.0,2.0,2.0,0.0,2.0,Votefor...,17500000,2018-03-24,2018-05-25,160000000.0,17500000.0,,MDL,Utility-token,0.0,8.666666666666666,,,,,10000000,,,1.0,1.0,0.0,0.0,,,,1.0,,,,
147,Effect.AI,4.0,4.0,2.0,0.0,2.0,Votefor...,13591090,2018-03-24,2018-03-28,260000000.0,18440500.0,,EFX,Utility-token,0.0,2.0,,,,,5279080,2.0,,0.0,1.0,0.0,0.0,,1916955.24501,-86.3953,1.0,,0.07545002863681538,,-86.3953
148,Cryptelo,4.0,2.0,1.0,0.0,2.0,Votefor...,1132488,2018-03-15,2018-04-30,500000000.0,8040480.0,Czech Republic,CRL,,0.0,1.0,2018-01-19,2018-03-05,2014.0,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
149,MoxyOne,4.0,2.0,1.0,0.0,2.0,Votefor...,1500000,2018-03-15,2018-04-15,50000000.0,20800000.0,Australia,SPEND,Utility-token,0.0,1.0,2018-02-08,2018-03-10,2017.0,20000000.0,4000ETH,,1.0,0.125,1.0,0.0,0.0,,12171538.1694,-86.6898,1.0,,0.0011228745588707089,,-86.6898
150,SKYFchain,4.0,2.0,2.0,0.0,2.0,Votefor...,4737608,2018-03-10,2018-08-15,528000000.0,30000000.0,Estonia,SKYFT,Utility-token,0.0,2.0,2018-03-01,2018-03-06,2017.0,51300000.0,5000000USD (fiat),2.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.015884489286678932,,
151,Vestarin,4.0,2.0,1.0,0.0,2.0,Votefor...,4095000,2018-03-05,2018-04-04,150000000.0,13252800.0,Belize,VST,Utility-token,0.0,1.0,2018-01-30,2018-02-28,,15000000.0,3500ETH,,,1.0,1.0,0.0,0.0,,,,1.0,,0.03457561017410988,,
152,Jury.Online,4.0,2.0,2.0,0.0,2.0,Votefor...,3927408,2018-02-12,2018-04-30,,6000000.0,Estonia,JOT,Utility-token,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,0.02,279247.197006,-87.9887,1.0,,0.003045865848507081,,-87.9887
153,Experty,4.0,2.0,1.0,0.0,2.0,Votefor...,9500000,2018-01-24,2018-01-26,100000000.0,9437220.0,Switzerland,EXY,Utility-token,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,0.18,708872.875763,-95.7158,1.0,,0.7655940182689455,,-95.7158
154,Loci,4.0,1.0,1.0,0.0,2.0,Votefor...,7376751,2017-12-06,2017-12-29,,,United States,LOCI,,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,0.02,134571.11443800002,-99.3342,1.0,,0.8572009830368241,,-99.3342
155,Gameflip,4.0,3.0,2.0,0.0,2.0,Votefor...,16100128,2017-12-02,2018-01-27,100000000.0,13309000.0,United States,FLP,Utility-token,0.0,2.0,2017-10-12,2017-10-26,,,6000ETH,2.0,,0.0,1.0,0.0,0.0,,598124.576799,-84.8325,1.0,,,,-84.8325
156,SRG,4.0,2.0,1.0,0.0,2.0,Votefor...,3158124,2017-11-19,2017-12-18,,,,SRG,,0.0,2.0,,,,,,,,1.0,1.0,0.0,0.0,,,,1.0,,0.009366303978662349,,
157,Tokenbox,4.0,2.0,2.0,0.0,2.0,Votefor...,20000000,2017-11-12,2017-11-26,,,,TBX,,0.0,2.0,,,,,,,,1.0,1.0,0.0,0.0,,166551.386882,-98.794,1.0,,0.09061020123311664,,-98.794
158,Coinlancer,4.0,2.0,3.0,0.0,2.0,Votefor...,11000000,2017-11-12,2017-12-15,,,,CL,,0.0,,,,,,,,,1.0,1.0,0.0,0.0,0.05,576352.2174729999,-97.9145,1.0,,0.8159392212133176,,-97.9145
159,SENSE,4.0,2.0,2.0,0.0,2.0,Votefor...,26000000,2017-11-06,2017-11-20,,,,SENSE,,0.0,6.333333333333332,,,,,,,,0.0,0.0,1.0,0.0,0.29,3190705.9997400013,-84.5676,1.0,,4.848538671664992,,-84.5676
160,Crowdholding,4.0,3.0,1.0,0.0,2.0,Votefor...,300000,2017-10-31,2018-02-06,631000000.0,1000000.0,United Kingdom,YUPIE,Utility-token,0.0,1.0,,,2016.0,,,,,1.15,1.0,0.0,0.0,,,,1.0,,0.011105379302438885,,
161,Universa,4.0,3.0,1.0,0.0,2.0,Votefor...,28559233,2017-10-26,2017-11-28,,,,UTNP,,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,0.68,5135195.19336,-94.8678,1.0,,0.3112426997380903,,-94.8678
162,Micromoney,4.0,2.0,1.0,0.0,2.0,Votefor...,10541744,2017-10-15,2017-11-15,,,,AMM,,0.0,9.0,,,,,,,,0.0,1.0,0.0,0.0,0.02,151668.512287,-98.08200000000001,1.0,,0.67033643595007,,-98.08200000000001
163,REGA,4.0,2.0,1.0,0.0,2.0,Votefor...,500000,2017-09-13,2017-12-18,,,,RST,,0.0,1.0,,,,,,,,1.0,0.0,0.0,1.0,,594713.661988,-76.1786,1.0,,0.015335369096697029,,-76.1786
164,Matryx,4.0,2.0,2.0,0.0,2.0,Votefor...,8949421,2017-09-11,2017-10-10,,,,MTX,,0.0,1.0,,,,,,,,1.15789,1.0,0.0,0.0,0.25,1141216.67866,-93.2001,1.0,,1.0641721028949402,,-93.2001
165,KICKICO,4.0,2.0,0.0,0.0,2.0,Votefor...,22000000,2017-08-27,2017-09-14,,,,KICK,,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,0.14,3890045.9868199998,-98.5452,1.0,,2.6092679124156293,,-98.5452
166,CAJUTEL,4.0,2.0,2.0,0.0,2.0,Votefor...,20000000,2017-08-17,2017-09-17,,,,CAJ,,0.0,1.0,,,,,,,,1.0,1.0,0.0,0.0,,6388279.9501800025,1041.38,1.0,,1.7750471270214148,1041.38,
167,Humaniq,4.0,2.0,,0.0,2.0,Votefor...,5163000,2017-04-04,2017-04-24,,,Luxembourg,HMQ,,0.0,2.0,,,,,,,,1.0,1.0,0.0,0.0,0.05,2198388.3272599997,-83.4993,1.0,,0.4163240966192999,,-83.4993
168,Wings,4.0,3.0,,0.0,2.0,Votefor...,1706156,2016-11-16,2017-01-04,,,Russian Federation,WINGS,,0.0,5.0,,,,,,,,0.0,1.0,0.0,0.0,,5043385.18491,129.191,1.0,,0.0376624215028375,129.191,
169,BlockCloud,0.0,1.0,2.0,0.0,2.0,Votefor...,0,,,500000000.0,15000000.0,,BLOC,Utility-token,0.0,2.0,,,,,,,,0.5,0.0,0.0,1.0,,,-38.049,1.0,,2.6445802509054044,,-38.049
170,CrowdVilla,0.0,3.0,2.0,0.0,2.0,Votefor...,0,,,,,,CRV,Security,0.0,1.0,,,2017.0,,10000ETH,2.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
171,GAMB,0.0,2.0,3.0,0.0,2.0,Votefor...,12400000,,,1750000000.0,15000000.0,Malta,GMB,Utility-token,0.0,1.0,2018-07-04,2018-07-31,,,5000000USD (fiat),30.0,,0.0,1.0,0.0,0.0,,,12.5155,1.0,,0.15164353583958512,12.5155,
172,Soundeon,0.0,2.0,2.0,0.0,2.0,Votefor...,600000,,,650000000.0,16000000.0,Estonia,SOUNDEON,Utility-token,0.0,4.0,2018-08-30,2018-10-30,2018.0,,3000000USD (fiat),3.0,,0.0,1.0,0.0,0.0,,,,1.0,,,,
173,EonProtocol,4.0,3.0,2.0,0.0,1.0,Votefor...,5000000,2018-08-30,2018-09-30,,15000000.0,,EOT,,0.0,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
174,Alehub,4.0,2.0,2.0,0.0,1.0,Votefor...,4681068,2018-07-25,2018-11-24,110000000.0,33000000.0,Hong Kong,ALE,Utility-token,0.0,4.0,2018-05-25,2018-06-25,,,7500000USD (fiat),,,0.0,1.0,0.0,0.0,,,,1.0,,0.0,,
175,Grain,4.0,2.0,2.0,0.0,1.0,Votefor...,11303218,2018-04-16,2018-05-07,3600000000.0,15048000.0,Switzerland,GRAIN,Utility-token,0.0,1.0,2018-02-01,2018-02-28,2017.0,,4000ETH,,,0.0,1.0,0.0,0.0,,,,1.0,,,,
176,LetBet,4.0,1.0,2.0,0.0,1.0,Votefor...,0,2018-03-06,2018-04-05,70000000.0,,Belize,LBT,Utility-token,0.0,1.0,2018-01-20,2018-02-14,2017.0,20000000.0,,,,1.0,1.0,0.0,0.0,,28085597.2379,-95.0148,1.0,,,,-95.0148
177,DatariusCryptobank,4.0,2.0,3.0,0.0,1.0,Votefor...,1605000,2018-03-05,2018-04-05,,51000000.0,Costa Rica,DTRC,Utility-token,0.0,1.0,2017-12-12,2017-12-31,2017.0,,1000000USD (fiat),,,0.57143,1.0,0.0,0.0,0.62,128807.49334300001,-75.4559,1.0,,0.06658737179632337,,-75.4559
178,Ethearnal,4.0,3.0,1.0,0.0,1.0,Votefor...,218482,2018-02-28,2018-03-31,,11822100.0,Hong Kong,ERT,Utility-token,0.0,2.0,,,,,,,,0.0,1.0,0.0,0.0,,845783.251176,-56.2883,1.0,,0.09982329094625964,,-56.2883
179,uKitAI,4.0,2.0,2.0,0.0,1.0,Votefor...,2500000,2018-02-19,2018-05-01,55000.0,,Russian Federation,UKT,Utility-token,0.0,7.333333333333332,2017-12-11,2018-01-01,2005.0,,2500000USD (fiat),4.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.011327637240920929,,
